,trx,item
27602,7040,cottage cheese
27603,7040,magazines
27604,7041,burgers
27605,7041,eggs
27606,7041,green tea
27607,7042,eggs
27608,7043,frozen vegetables
27609,7043,milk
27610,7043,chocolate
27611,7043,yogurt cake
27612,7044,hot dogs
27613,7045,cookies
27614,7046,pancakes
27615,7047,pepper
27616,7047,olive oil
27617,7047,low fat yogurt
27618,7048,babies food
27619,7049,chocolate
27620,7049,salmon
27621,7049,pancakes
27622,7049,gluten free bar
27623,7049,green tea
27624,7050,mineral water
27625,7050,french fries
27626,7050,frozen smoothie
27627,7050,green tea
27628,7051,honey
27629,7052,ham
27630,7052,mineral water
27631,7052,pancakes
27632,7052,cake
27633,7053,spaghetti
27634,7053,flax seed
27635,7053,french fries
27636,7053,champagne
27637,7054,mineral water
27638,7054,vegetables mix
27639,7054,honey
27640,7054,chocolate
27641,7054,french fries
27642,7054,light mayo
27643,7055,herb & pepper
27644,7055,ground beef
27645,7055,spaghetti
27646,7055,chocolate
27647,7055,french fries
27648,7056,turkey
27649,7056,burgers
27650,7056,milk
27651,7056,honey
27652,7056,chocolate
27653,7056,french fries
27654,7056,green tea
27655,7057,burgers
27656,7057,fresh tuna
27657,7057,soup
27658,7057,french fries
27659,7057,body spray
27660,7057,green tea
27661,7058,cake
27662,7058,escalope
27663,7059,fresh bread
27664,7060,eggplant
27665,7060,cookies
27666,7060,pancakes
27667,7061,escalope
27668,7062,shrimp
27669,7062,frozen vegetables
27670,7062,whole wheat rice
27671,7062,chocolate bread
27672,7062,french fries
27673,7062,fresh bread
27674,7062,green tea
27675,7063,mineral water
27676,7063,whole wheat rice
27677,7063,bug spray
27678,7063,chicken
27679,7064,mineral water
27680,7064,chocolate
27681,7065,turkey
27682,7065,pepper
27683,7065,meatballs
27684,7065,corn
27685,7065,chili
27686,7065,french fries
27687,7065,green tea
27688,7066,frozen vegetables
27689,7066,parmesan cheese
27690,7066,vegetables mix
27691,7066,whole wheat rice
27692,7066,chocolate
27693,7066,french fries
27694,7066,green tea
27695,7067,green tea
27696,7068,tomato sauce
27697,7068,chocolate
27698,7068,pancakes
27699,7069,burgers
27700,7069,ground beef
27701,7069,energy drink
27702,7069,melons
27703,7070,ground beef
27704,7070,tomato sauce
27705,7070,mineral water
27706,7070,soup
27707,7070,salmon
27708,7070,green grapes
27709,7070,whole weat flour
27710,7070,frozen smoothie
27711,7071,soup
27712,7071,milk
27713,7071,honey
27714,7071,whole wheat rice
27715,7071,light cream
27716,7071,mushroom cream sauce
27717,7071,green tea
27718,7072,avocado
27719,7072,champagne
27720,7072,frozen smoothie
27721,7072,sparkling water
27722,7072,green tea
27723,7073,frozen vegetables
27724,7073,tomatoes
27725,7073,mineral water
27726,7073,eggs
27727,7073,whole wheat rice
27728,7073,french fries
27729,7073,strawberries
27730,7074,cake
27731,7075,eggs
27732,7075,french fries
27733,7075,salad
27734,7076,eggs
27735,7076,escalope
27736,7077,red wine
27737,7077,spaghetti
27738,7077,soup
27739,7077,eggs
27740,7077,escalope
27741,7077,energy drink
27742,7078,cake
27743,7079,tomatoes
27744,7080,chocolate
27745,7080,escalope
27746,7080,champagne
27747,7081,chicken
27748,7081,whole wheat rice
27749,7081,ham
27750,7081,french fries
27751,7081,pancakes
27752,7082,ground beef
27753,7082,milk
27754,7082,french fries
27755,7082,sparkling water
27756,7083,cookies
27757,7083,hot dogs
27758,7083,pancakes
27759,7084,mineral water
27760,7084,chocolate
27761,7084,milk
27762,7084,eggs
27763,7084,green tea
27764,7084,frozen smoothie
27765,7084,protein bar
27766,7085,eggs
27767,7086,ground beef
27768,7087,milk
27769,7087,light cream
27770,7087,chicken
27771,7087,extra dark chocolate
27772,7088,milk
27773,7088,olive oil
27774,7088,butter
27775,7088,frozen smoothie
27776,7088,low fat yogurt
27777,7089,burgers
27778,7089,eggs
27779,7089,cooking oil
27780,7090,spaghetti
27781,7090,chicken
27782,7090,eggs
27783,7090,cooking oil
27784,7090,chili
27785,7091,green tea
27786,7092,herb & pepper
27787,7092,salmon
27788,7092,eggs
27789,7092,french fries
27790,7092,strawberries
27791,7092,candy bars
27792,7093,herb & pepper
27793,7093,chicken
27794,7093,french fries
27795,7093,cottage cheese
27796,7093,tomato juice
27797,7094,tomatoes
27798,7094,fromage blanc
27799,7094,chocolate
27800,7095,frozen vegetables
27801,7095,tomatoes
27802,7095,vegetables mix
27803,7095,hand protein bar
27804,7096,grated cheese
27805,7096,chocolate
27806,7097,grated cheese
27807,7097,mineral water
27808,7097,milk
27809,7097,chicken
27810,7097,eggs
27811,7098,burgers
27812,7098,herb & pepper
27813,7098,red wine
27814,7098,tomatoes
27815,7098,ground beef
27816,7098,tomato sauce
27817,7098,spaghetti
27818,7098,milk
27819,7098,bacon
27820,7098,eggs
27821,7098,white wine
27822,7099,chocolate
27823,7099,ground beef
27824,7099,mineral water
27825,7100,turkey
27826,7100,herb & pepper
27827,7100,spaghetti
27828,7100,rice
27829,7100,cooking oil
27830,7100,eggplant
27831,7100,white wine
27832,7100,magazines
27833,7101,tomatoes
27834,7101,tomato sauce
27835,7101,spaghetti
27836,7101,olive oil
27837,7101,oil
27838,7101,chocolate
27839,7102,mineral water
27840,7102,milk
27841,7102,chocolate
27842,7103,grated cheese
27843,7103,green tea
27844,7104,tomatoes
27845,7104,low fat yogurt
27846,7105,tomatoes
27847,7105,spaghetti
27848,7105,olive oil
27849,7105,almonds
27850,7105,eggs
27851,7106,turkey
27852,7106,ham
27853,7106,chocolate
27854,7106,tomatoes
27855,7106,ground beef
27856,7106,pepper
27857,7106,olive oil
27858,7106,pancakes
27859,7106,bramble
27860,7106,green tea
27861,7107,cookies
27862,7108,chocolate
27863,7108,milk
27864,7108,salmon
27865,7108,spinach
27866,7108,carrots
27867,7109,ham
27868,7109,shrimp
27869,7109,milk
27870,7109,flax seed
27871,7109,salmon
27872,7109,corn
27873,7109,ham
27874,7109,eggplant
27875,7110,clothes accessories
27876,7110,protein bar
27877,7110,tomato juice
27878,7110,fresh bread
27879,7110,low fat yogurt
27880,7110,mint
27881,7111,burgers
27882,7111,red wine
27883,7111,cooking oil
27884,7112,burgers
27885,7112,french fries
27886,7113,tomatoes
27887,7113,mineral water
27888,7113,chicken
27889,7113,eggs
27890,7113,pancakes
27891,7114,frozen vegetables
27892,7114,mineral water
27893,7114,vegetables mix
27894,7114,green grapes
27895,7114,eggs
27896,7114,french fries
27897,7114,escalope
27898,7114,body spray
27899,7114,protein bar
27900,7114,mint
27901,7115,herb & pepper
27902,7115,shrimp
27903,7115,soup
27904,7115,meatballs
27905,7116,herb & pepper
27906,7117,eggs
27907,7117,escalope
27908,7118,ground beef
27909,7118,chocolate
27910,7118,champagne
27911,7119,frozen vegetables
27912,7119,ground beef
27913,7119,soup
27914,7119,milk
27915,7119,tea
27916,7119,low fat yogurt
27917,7120,herb & pepper
27918,7120,spaghetti
27919,7120,mineral water
27920,7120,pancakes
27921,7120,cooking oil
27922,7120,carrots
27923,7120,chocolate
27924,7120,escalope
27925,7120,low fat yogurt
27926,7121,herb & pepper
27927,7122,red wine
27928,7122,spaghetti
27929,7123,shrimp
27930,7124,pancakes
27931,7124,eggs
27932,7124,light cream
27933,7125,avocado
27934,7125,energy drink
27935,7125,low fat yogurt
27936,7126,energy bar
27937,7126,nonfat milk
27938,7126,bug spray
27939,7126,chicken
27940,7127,burgers
27941,7127,fresh tuna
27942,7127,herb & pepper
27943,7127,shrimp
27944,7127,whole wheat pasta
27945,7127,milk
27946,7127,cider
27947,7127,eggs
27948,7127,cereals
27949,7127,pancakes
27950,7127,energy drink
27951,7128,eggs
27952,7128,cooking oil
27953,7128,chocolate
27954,7128,french fries
27955,7128,mushroom cream sauce
27956,7128,pancakes
27957,7128,light mayo
27958,7128,low fat yogurt
27959,7129,turkey
27960,7129,eggs
27961,7130,shrimp
27962,7130,frozen vegetables
27963,7130,mineral water
27964,7130,milk
27965,7131,grated cheese
27966,7131,herb & pepper
27967,7131,parmesan cheese
27968,7131,whole wheat pasta
27969,7131,ground beef
27970,7131,spaghetti
27971,7131,yams
27972,7131,milk
27973,7131,low fat yogurt
27974,7132,dessert wine
27975,7132,soup
27976,7132,eggs
27977,7132,low fat yogurt
27978,7133,turkey
27979,7133,green grapes
27980,7133,eggs
27981,7134,mineral water
27982,7134,fresh bread
27983,7135,mineral water
27984,7135,green tea
27985,7136,grated cheese
27986,7136,cooking oil
27987,7136,light mayo
27988,7137,rice
27989,7138,frozen smoothie
27990,7139,chocolate
27991,7139,ground beef
27992,7139,spaghetti
27993,7139,eggs
27994,7139,cookies
27995,7139,mushroom cream sauce
27996,7140,parmesan cheese
27997,7140,cake
27998,7140,green tea
27999,7141,chocolate
28000,7141,cookies
28001,7142,turkey
28002,7142,red wine
28003,7142,ground beef
28004,7142,mineral water
28005,7142,milk
28006,7142,whole wheat rice
28007,7142,pancakes
28008,7143,green tea
28009,7144,mineral water
28010,7144,milk
28011,7144,nonfat milk
28012,7144,pancakes
28013,7144,honey
28014,7144,cooking oil
28015,7144,frozen smoothie
28016,7144,brownies
28017,7144,tomato juice
28018,7145,burgers
28019,7145,frozen vegetables
28020,7145,tomatoes
28021,7145,strong cheese
28022,7145,muffins
28023,7145,eggs
28024,7145,french fries
28025,7145,yogurt cake
28026,7145,light mayo
28027,7145,green tea
28028,7146,salmon
28029,7147,tomatoes
28030,7147,chicken
28031,7147,eggs
28032,7148,frozen vegetables
28033,7148,mineral water
28034,7148,milk
28035,7149,olive oil
28036,7149,salmon
28037,7149,light cream
28038,7149,zucchini
28039,7150,frozen vegetables
28040,7150,rice
28041,7150,light mayo
28042,7151,turkey
28043,7151,tomatoes
28044,7151,spaghetti
28045,7151,milk
28046,7152,chocolate
28047,7153,whole wheat pasta
28048,7153,olive oil
28049,7154,chocolate
28050,7154,mineral water
28051,7154,eggs
28052,7154,rice
28053,7155,energy bar
28054,7156,spaghetti
28055,7156,pancakes
28056,7157,honey
28057,7157,champagne
28058,7157,escalope
28059,7157,pasta
28060,7157,mushroom cream sauce
28061,7158,turkey
28062,7158,milk
28063,7158,pancakes
28064,7159,green tea
28065,7160,turkey
28066,7160,burgers
28067,7161,burgers
28068,7161,eggs
28069,7162,burgers
28070,7162,french wine
28071,7162,green tea
28072,7163,french fries
28073,7163,pancakes
28074,7163,light mayo
28075,7164,frozen vegetables
28076,7164,ground beef
28077,7164,mineral water
28078,7164,honey
28079,7164,green tea
28080,7165,champagne
28081,7166,frozen vegetables
28082,7166,energy bar
28083,7167,chocolate
28084,7167,eggs
28085,7167,french fries
28086,7167,energy drink
28087,7168,soup
28088,7168,chicken
28089,7168,eggs
28090,7168,light cream
28091,7168,cooking oil
28092,7168,cereals
28093,7168,green tea
28094,7169,spaghetti
28095,7169,eggs
28096,7169,eggplant
28097,7170,energy drink
28098,7171,soup
28099,7171,soda
28100,7172,herb & pepper
28101,7172,mineral water
28102,7172,milk
28103,7172,whole wheat rice
28104,7172,salt
28105,7172,white wine
28106,7173,mineral water
28107,7173,green tea
28108,7174,vegetables mix
28109,7174,cereals
28110,7174,green tea
28111,7175,chocolate
28112,7176,french fries
28113,7176,pancakes
28114,7177,grated cheese
28115,7177,herb & pepper
28116,7177,ground beef
28117,7177,spaghetti
28118,7177,butter
28119,7177,cider
28120,7177,bacon
28121,7177,pancakes
28122,7177,soda
28123,7177,napkins
28124,7177,low fat yogurt
28125,7177,green tea
28126,7178,mineral water
28127,7178,soup
28128,7178,eggs
28129,7178,chocolate
28130,7178,frozen smoothie
28131,7178,protein bar
28132,7179,green tea
28133,7180,burgers
28134,7180,grated cheese
28135,7180,herb & pepper
28136,7180,red wine
28137,7180,ground beef
28138,7180,mineral water
28139,7180,chocolate
28140,7180,avocado
28141,7180,rice
28142,7180,cereals
28143,7180,pancakes
28144,7180,toothpaste
28145,7180,green tea
28146,7181,black tea
28147,7181,chicken
28148,7181,eggs
28149,7181,french fries
28150,7181,energy drink
28151,7182,burgers
28152,7182,spaghetti
28153,7182,eggs
28154,7183,salmon
28155,7183,yogurt cake
28156,7184,milk
28157,7184,salmon
28158,7184,cereals
28159,7185,mineral water
28160,7185,milk
28161,7185,cake
28162,7185,brownies
28163,7186,eggs
28164,7187,burgers
28165,7187,eggs
28166,7187,barbecue sauce
28167,7188,milk
28168,7188,clothes accessories
28169,7188,low fat yogurt
28170,7189,frozen vegetables
28171,7189,whole wheat pasta
28172,7189,olive oil
28173,7190,cookies
28174,7191,parmesan cheese
28175,7191,chicken
28176,7192,frozen vegetables
28177,7192,mineral water
28178,7192,milk
28179,7192,olive oil
28180,7192,vegetables mix
28181,7192,eggs
28182,7192,brownies
28183,7192,low fat yogurt
28184,7192,candy bars
28185,7193,milk
28186,7194,turkey
28187,7194,frozen vegetables
28188,7195,burgers
28189,7195,escalope
28190,7195,pasta
28191,7196,grated cheese
28192,7196,frozen vegetables
28193,7196,tomatoes
28194,7196,chocolate
28195,7196,escalope
28196,7197,french fries
28197,7198,extra dark chocolate
28198,7198,champagne
28199,7198,green tea
28200,7199,champagne
28201,7200,fromage blanc
28202,7200,french fries
28203,7201,grated cheese
28204,7201,red wine
28205,7201,spaghetti
28206,7201,whole wheat rice
28207,7201,pet food
28208,7202,chicken
28209,7202,eggs
28210,7202,soda
28211,7202,shampoo
28212,7202,fresh bread
28213,7202,low fat yogurt
28214,7203,frozen vegetables
28215,7203,pepper
28216,7203,spaghetti
28217,7203,mineral water
28218,7203,green beans
28219,7203,french fries
28220,7203,frozen smoothie
28221,7203,pancakes
28222,7203,low fat yogurt
28223,7204,oatmeal
28224,7204,french fries
28225,7205,tomatoes
28226,7205,tomato juice
28227,7206,turkey
28228,7206,burgers
28229,7206,ham
28230,7206,mineral water
28231,7206,energy bar
28232,7206,french wine
28233,7206,frozen smoothie
28234,7206,escalope
28235,7206,sandwich
28236,7206,yogurt cake
28237,7206,fresh bread
28238,7207,mineral water
28239,7207,eggplant
28240,7207,cereals
28241,7207,antioxydant juice
28242,7208,grated cheese
28243,7208,spaghetti
28244,7208,mineral water
28245,7208,whole wheat rice
28246,7208,cake
28247,7208,french fries
28248,7208,champagne
28249,7209,turkey
28250,7209,chocolate
28251,7209,champagne
28252,7209,escalope
28253,7209,sandwich
28254,7210,strawberries
28255,7210,green tea
28256,7211,chocolate
28257,7211,spaghetti
28258,7211,mineral water
28259,7211,cake
28260,7212,salmon
28261,7213,eggs
28262,7214,milk
28263,7214,tea
28264,7214,frozen smoothie
28265,7214,tomato juice
28266,7215,turkey
28267,7215,burgers
28268,7215,frozen vegetables
28269,7215,tomatoes
28270,7215,parmesan cheese
28271,7215,spaghetti
28272,7215,mineral water
28273,7215,chocolate
28274,7215,milk
28275,7215,vegetables mix
28276,7215,whole wheat rice
28277,7215,mushroom cream sauce
28278,7216,burgers
28279,7216,french fries
28280,7217,shrimp
28281,7217,pepper
28282,7217,butter
28283,7217,whole wheat rice
28284,7217,cake
28285,7217,chocolate
28286,7217,frozen smoothie
28287,7218,spaghetti
28288,7218,mineral water
28289,7218,milk
28290,7218,vegetables mix
28291,7218,gums
28292,7218,cereals
28293,7218,french fries
28294,7218,frozen smoothie
28295,7218,pancakes
28296,7218,tomato juice
28297,7218,low fat yogurt
28298,7219,mineral water
28299,7219,energy bar
28300,7220,energy bar
28301,7220,eggs
28302,7220,strawberries
28303,7221,pet food
28304,7222,red wine
28305,7222,spaghetti
28306,7223,burgers
28307,7223,eggs
28308,7224,frozen vegetables
28309,7224,parmesan cheese
28310,7224,milk
28311,7224,salmon
28312,7224,muffins
28313,7224,eggs
28314,7224,chicken
28315,7224,french fries
28316,7224,protein bar
28317,7224,salt
28318,7225,mineral water
28319,7225,meatballs
28320,7225,french wine
28321,7225,green tea
28322,7225,pancakes
28323,7225,light mayo
28324,7226,cake
28325,7226,oil
28326,7227,rice
28327,7227,chocolate bread
28328,7227,body spray
28329,7227,gluten free bar
28330,7227,fresh bread
28331,7228,mineral water
28332,7228,milk
28333,7228,vegetables mix
28334,7228,rice
28335,7228,chocolate bread
28336,7228,eggplant
28337,7228,cereals
28338,7228,antioxydant juice
28339,7228,french fries
28340,7229,fromage blanc
28341,7229,chocolate
28342,7229,french fries
28343,7230,whole wheat rice
28344,7231,vegetables mix
28345,7231,cookies
28346,7231,mushroom cream sauce
28347,7231,hot dogs
28348,7232,frozen vegetables
28349,7232,vegetables mix
28350,7232,eggs
28351,7232,light mayo
28352,7232,low fat yogurt
28353,7233,herb & pepper
28354,7233,spaghetti
28355,7233,brownies
28356,7233,mint
28357,7234,escalope
28358,7234,pasta
28359,7235,pancakes
28360,7236,sandwich
28361,7237,french fries
28362,7237,champagne
28363,7237,hot dogs
28364,7237,strawberries
28365,7238,burgers
28366,7238,eggs
28367,7238,french fries
28368,7239,pancakes
28369,7240,frozen vegetables
28370,7240,mineral water
28371,7240,meatballs
28372,7240,cereals
28373,7240,frozen smoothie
28374,7240,cottage cheese
28375,7240,pancakes
28376,7240,asparagus
28377,7240,low fat yogurt
28378,7241,herb & pepper
28379,7241,frozen vegetables
28380,7241,milk
28381,7242,whole wheat rice
28382,7242,cake
28383,7242,gums
28384,7242,clothes accessories
28385,7242,green tea
28386,7242,frozen smoothie
28387,7243,mineral water
28388,7244,whole wheat pasta
28389,7244,spaghetti
28390,7244,milk
28391,7244,butter
28392,7244,eggs
28393,7244,chocolate
28394,7244,french fries
28395,7245,shrimp
28396,7245,tomatoes
28397,7245,chocolate
28398,7245,corn
28399,7245,escalope
28400,7245,cottage cheese
28401,7245,energy drink
28402,7245,shampoo
28403,7245,fresh bread
28404,7246,french fries
28405,7246,yogurt cake
28406,7247,red wine
28407,7247,parmesan cheese
28408,7247,mineral water
28409,7247,cake
28410,7247,rice
28411,7247,french fries
28412,7248,pancakes
28413,7249,parmesan cheese
28414,7249,shallot
28415,7249,brownies
28416,7250,frozen vegetables
28417,7250,ground beef
28418,7250,spaghetti
28419,7250,fresh bread
28420,7251,milk
28421,7252,red wine
28422,7252,ground beef
28423,7252,milk
28424,7252,olive oil
28425,7252,almonds
28426,7252,rice
28427,7252,french fries
28428,7252,brownies
28429,7253,cake
28430,7253,french fries
28431,7253,hot dogs
28432,7253,sparkling water
28433,7254,burgers
